Week,DPR no.,Report Date,Medium,Source ID ,Source title ,Source type,Content provider,No. of Correction,Pub year,Volume ,Issue,Article/Iss,Article title,Correction Field,Correction Type,Sub KPI,Precision/Recall,CAR Supplier
Week-8,180217-001156,17-Feb-18,Journal,79637199,Asian Journal of Transfusion Science,J,E-Flow Medknow Publications,-,2018,12,1,Article,Effect of plasma component transfusion on conventional coagulation screening tests,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-008775,16-Feb-18,Journal,79628999,Journal of Engineering and Applied Sciences,J,Medwell Journals,-,2017,12,24,Article,Durability and Concrete Strain Capacity of Concrete Filled Steel Tube Columns with Hooped Reinforcement,Single Article missing,Missing content,-,-,Thomson Digital
Week-8,180216-009987,16-Feb-18,Journal,79292499,International Journal of Economic Perspectives,J,E-flow PDF International Economic Society,-,2017,11,2,Article,Impact of Management Practices on Employee Morale: A Study of Indian Steel Industry,Single Article missing,Missing content,-,-,SPI
Week-8,180216-007441,16-Feb-18,Journal,295678999,International Journal of Mechanical and Mechatronics Engineering,J,International Journals of Engineering and Sciences Publisher,-,2015,15,4,Article,Theoretical and Numerical Investigation of Buckling of Orthotropic Hyper Composite Plates,Single Article missing,Missing content,-,-,Thomson Digital
Week-8,180216-005440,16-Feb-18,Journal,77361199,Fusion Engineering and Design,J,E-Flow Elsevier,-,2017,123,-,Article ,Thermo-mechanical analysis of irradiation swelling and designoptimization of the IFMIF target assembly with bayonet backplate,Single Article missing,Missing content,-,-,Aptara
Week-8,180216-008773,16-Feb-18,Journal,79901499,Journal of Applied Economic Sciences,J,ASERS Publishing House,-,2017,12,8,Issue,-,Whole issue missing,Missing content,-,-,SPI
Week-8,180216-004679,16-Feb-18,Journal,301980299,International Journal of Control Theory and Applications,J,Serials Publications,-,2016,9,41,Article,Review of literature on Software Testing Practices and Quality Management approach in Software Industry,Single Article missing,Missing content,-,-,Thomson Digital
Week-8,180217-002569,17-Feb-18,Journal,79628999,Journal of Engineering and Applied Sciences,J,Medwell Journals,-,2017,12,26,Issue,-,Whole issue missing,Missing content,-,-,Thomson Digital
Week-8,180219-002054,19-Feb-18,Journal,77473799,"Modelling, Measurement and Control B",J,AMSE Press,-,2017,86,2,Issue,-,Whole issue missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,A delay tolerant routing using cuckoo search for health care management using wireless sensor network,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,Quality Measurement Model for Micro Level Ranking of IT and Bio Cloud Services,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,A Feature Fusion Approach to Classify Diabetic Retinopathy with Modified Support Vector Machine,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,Selecting Optimal Feature Subset in Patient Care Opinion Mining Using Extended Bag of Words,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,Protection against wormhole attack using smart protocol in MANET,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,Regularization technique to restore woven biomedical fabrics using sparsity,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,CLIKEV2: A Novel Key Agreement Protocol for Securing and Managing Biomedical Data in Iot,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,A Trust Model and Quality of Service Based Heuristic Scheduling in Cloud Using Firefly Algorithm,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,Energy-based Localization of IWSN in Biotechnology Industrial Applications,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,Efficient Analytical Approaches to Predict the Human Diseases Using FP-Tree with Bagging Algorithm,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,Score Level Fusion Techniques in Multimodal Biometric System Using CBO-ANN,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,Evaluation of performance Analysis and Weight Calculation in Multimodal Biometric with Face,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,An Efficient Secured Multicast Routing Protocol for Wireless Sensor Network Using Identity-Based Cryptography and Its Application In Biomedical Research,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,Response Surface Methodology for Network Life Time Improvement in Bio Wireless Sensor Networks,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,An Heuristic Approach for Efficient Workflow Scheduling in Bioinformatics Cloud,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,Inherent Approach of Medical Image Pixels Classification Using an Improved Agglomerative Clustering Technique,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,Two Stage Security Scheme to Retrieve Secured Data from Database Using E2D2M2 Technique In Patient Monitoring,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,Micro machined Silicon Accelerometer with Piezoresistive SCR implementation for Glucolysis,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,Novel Cloud Based Biomedical IOT Application for Future Generation Wireless Networks,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,Domain-Specific Search Engine Optimization using Healthcare Ontology and a Neural Network Back-propagation Approach,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,A Hybrid Multi-Layer Intrusion Detection System in Cloud,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,Geospatial Image Classification in Plant Taxonomy for Growth Estimation in Data Mining,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,Ultrasonic Pre-treatment and Optimization of Shaker Assisted Hexane Extraction kinetics and activation energy on Second Generation Biofuel Sources,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,Reduction of harmonics in a wind power conversion system by the optimal function of a Vienna rectifier and switched inductance z source inverter,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,An Improved Stock Prediction System Using Optimal parallel Cat Swarm Optimization Approach in Online Social Media Posts for Medicine Applications,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,Routing using Hidden Markov Model and Energy Efficient by Particle Swarm Optimization with Wireless Network Interface Selection for Industrial Mobile Devices,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,Ovarian Cancer Disease Prediction and Categorization Its Level Using Hybrid Classification Approach,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,ATBCWCE: Automated Two-level Variable Big Bang Big Crunch k Weighting Clustering Ensemble Framework for Multi view Temporal Data and Cancer Data,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,Lulc Change Detection and the Temperature Variation Analysis for Coimbatore district,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,Improvement of Surface Finish and Optimization of Cutting Parameters during Turning Operation Using Bio-degradable Magnetorheological (MR) Fluid Filled Tool-Post (MRFFT),Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,An optimal resource allocation scheme for sub carriers to ensure the high rate data communication in bio medical applications,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,P-? Behaviour of Three Dimensional Single-Storey Infilled R.C. Frame with SLAB,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,A Novel Energy Efficient Surveillance System with Adaptive Weighted Fuzzy C-Means Clustering based Routing for Healthcare Monitoring Applications,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,Coronary artery disease detection using hybrid classifier for health care,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001398,16-Feb-18,Journal,79504699,Research Journal of Biotechnology,J,E-flow PDF World Research Association,-,2017,2017,-,Article,Semi-Supervised Ensemble Graph Clustering and Fuzzy Membership Particle Swarm Optimization (FMPSO) based Feature Selection for Cancer Subtype Discovery,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001276,16-Feb-18,Journal,79418199,Bulgarian Chemical Communications,J,E-flow PDF Bulgarian Academy of Sciences,-,2017,49,4,Article,Stagnation point nanofluid flow along a stretching sheet with non-uniform heat generation/absorption and Newtonian heating,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001176,16-Feb-18,Journal,79637299,Asian Journal of Pharmaceutics,J,BRNSS Publication Hub,-,2017,11,4,Article,Cytokine Profile and Intracellular Matrix Component Degradation Indicators in Male Ejaculate with Chronic Urethritis Before and Following the Treatment,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-001176,16-Feb-18,Journal,79637299,Asian Journal of Pharmaceutics,J,BRNSS Publication Hub,-,2017,11,4,Article,New Immunological Markers of Thromboembolic and Hemorrhagic Complications after Coronary Artery Bypass Grafting,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180216-000456,16-Feb-18,Journal,295802099,International Journal of Applied Engineering Research,J,Research India Publications,-,2017,12,18,Article,Miniaturization Cross Dipole Antenna based on Helix and Meander Structure for NOAA Receiver Application,Single Article missing,Missing content,-,-,SPI
Week-8,180219-000881,19-Feb-18,Journal,295802099,International Journal of Applied Engineering Research,J,Research India Publications,-,2016,11,23,Article,An Analysis of Information and Communication Technology based Learning Models in School,Single Article missing,Missing content,-,-,SPI
Week-8,180219-001148,19-Feb-18,Journal,326660599,Problems and Perspectives in Management,J,LLC CPC Business Perspectives,-,2017,15,4,Article,Characteristics of politically connected firms in Indonesia,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180217-003964,17-Feb-18,Journal,295802099,International Journal of Applied Engineering Research,J,Research India Publications,-,2017,12,20,Article,Study on Vehicle Accident Avoidance System Using Kinect Depth Sensor Along with Notifications on Mobile Devices,Single Article missing,Missing content,-,-,SPI
Week-8,180218-001672,18-Feb-18,Journal,78336399,Egyptian Journal of Chemistry,J,NIDOC (Nat.Inform.Document.Centre),-,2017,60,4,Article,Influence of Cellulose Polymorphism on Tunable Mechanical and Barrier Properties of Chitosan/Oxidized Nanocellulose Bio-Composites,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180218-002530,18-Feb-18,Journal,263703399,Open Microbiology Journal,J,E-flow Bentham Science Publishers Ltd,-,2017,11,-,Article,DNA Microarray for Rapid Detection and Identification of Food and Water Borne Bacteria: From Dry to Wet Lab,Single Article missing,Missing content,-,-,SPI
Week-8,180218-003194,18-Feb-18,Journal,76601699,European Review for Medical and Pharmacological Sciences,J,Verduci Editore s.r.l,-,2017,21,23,Issue,-,Whole issue missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180218-003228,18-Feb-18,Journal,76829199,Cerebral Cortex,J,E-flow Oxford University Press,-,2017,28,3,Issue,-,Whole issue missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180218-001500,18-Feb-18,Journal,642422747,Journal of Geophysical Research,J,E-flow Wiley Blackwell,-,1985,90,A5,Issue,-,Whole issue missing,Missing content,-,-,SPI
Week-8,180218-001486,18-Feb-18,Journal,79817499,Transylvanian Review,J,Center Transylvanian Studies,-,2017,25,16,Issue,-,Whole issue missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180218-001279,18-Feb-18,Journal,649981401,International Journal of Food Science,J,E-Flow Hindawi Publishing,-,2017,2017,-,Article,"Effect of Buttermilk on the Physicochemical, Rheological, and Sensory Qualities of Pan and Pita Bread",Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180218-000951,18-Feb-18,Journal,78748999,International Journal of Globalisation and Small Business,J,E-flow Inderscience,-,2017,9,4,Issue,-,Whole issue missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180217-005279,17-Feb-18,Journal,76951399,Journal of Dairy Research,J,E-flow Cambridge University Press,-,2017,84,4,Article,A new study of the kinetics of curd production in the process of cheese manufacture,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-8,180217-003087,17-Feb-18,Journal,661922422,International Journal of Engineering and Technology(UAE),J,Science Publishing Corporation Inc,-,2018,7,1.1SpecialIssue1,Article,Machine learning algorithms: a background artifact,Single Article missing,Missing content,-,-,Thomson Digital
Week-8,180217-004009,17-Feb-18,Journal,290359399,"International Journal of Circuits, Systems and Signal Processing",J,North Atlantic University Union,-,2017,11,-,Article,Coding Mental States from EEG Signals and Evaluating their Integrated Information Content: a Computational Intelligence Approach,Single Article missing,Missing content,-,-,SPI
Week-8,180217-004264,17-Feb-18,Journal,78913099,International Journal of Distributed Sensor Networks,J,E-Flow Sage Publications,-,2018,14,2,Article,Vehicle trajectory reconstruction from automatic license plate reader data,Single Article missing,Missing content,-,-,SPI
Week-8,180217-004264,17-Feb-18,Journal,78913099,International Journal of Distributed Sensor Networks,J,E-Flow Sage Publications,-,2018,14,2,Article,Risk analysis and optimization for communication transmission link interruption in Smart Grid cyberphysical system,Single Article missing,Missing content,-,-,SPI
Week-8,180217-004264,17-Feb-18,Journal,78913099,International Journal of Distributed Sensor Networks,J,E-Flow Sage Publications,-,2018,14,2,Article,An anonymous access authentication scheme for vehicular ad hoc networks under edge computing,Single Article missing,Missing content,-,-,SPI
Week-8,180217-004264,17-Feb-18,Journal,78913099,International Journal of Distributed Sensor Networks,J,E-Flow Sage Publications,-,2018,14,2,Article,On the usage of sorting networks to control greenhouse climatic factors,Single Article missing,Missing content,-,-,SPI
Week-8,180217-004264,17-Feb-18,Journal,78913099,International Journal of Distributed Sensor Networks,J,E-Flow Sage Publications,-,2018,14,2,Article,A hybrid fusion of wireless signals and RGB image for indoor positioning,Single Article missing,Missing content,-,-,SPI
Week-8,180217-004264,17-Feb-18,Journal,78913099,International Journal of Distributed Sensor Networks,J,E-Flow Sage Publications,-,2018,14,2,Article,Convex optimization–based multi-user detection in underwater acoustic sensor networks,Single Article missing,Missing content,-,-,SPI
Week-8,180217-004264,17-Feb-18,Journal,78913099,International Journal of Distributed Sensor Networks,J,E-Flow Sage Publications,-,2018,14,2,Article,Threshold selection for extreme value estimation of vehicle load effect on bridges,Single Article missing,Missing content,-,-,SPI
Week-8,180217-004264,17-Feb-18,Journal,78913099,International Journal of Distributed Sensor Networks,J,E-Flow Sage Publications,-,2018,14,2,Article,Light positioning: A high-accuracy visible light indoor positioning system based on attitude identification and propagation model,Single Article missing,Missing content,-,-,SPI
Week-8,180217-004264,17-Feb-18,Journal,78913099,International Journal of Distributed Sensor Networks,J,E-Flow Sage Publications,-,2018,14,2,Article,Retraction Notice,Single Article missing,Missing content,-,-,SPI
Week-8,180217-004264,17-Feb-18,Journal,78913099,International Journal of Distributed Sensor Networks,J,E-Flow Sage Publications,-,2018,14,2,Article,Retraction Notice,Single Article missing,Missing content,-,-,SPI
Week-8,180217-004264,17-Feb-18,Journal,78913099,International Journal of Distributed Sensor Networks,J,E-Flow Sage Publications,-,2018,14,2,Article,Physarum-inspired multi-parameter adaptive routing protocol for coal mine hybrid wireless mesh networks,Single Article missing,Missing content,-,-,SPI
Week-8,180217-004264,17-Feb-18,Journal,78913099,International Journal of Distributed Sensor Networks,J,E-Flow Sage Publications,-,2018,14,2,Article,Unreliable communication in high-performance distributed multiagent systems: A ingenious scheme in high computing,Single Article missing,Missing content,-,-,SPI
Week-8,180217-004264,17-Feb-18,Journal,78913099,International Journal of Distributed Sensor Networks,J,E-Flow Sage Publications,-,2018,14,2,Article,Connection looseness detection of steel grid structures using piezoceramic transducers ,Single Article missing,Missing content,-,-,SPI
Week-8,180217-004264,17-Feb-18,Journal,78913099,International Journal of Distributed Sensor Networks,J,E-Flow Sage Publications,-,2018,14,2,Article,Energy and channel transmission management algorithm for resource harvesting body area networks,Single Article missing,Missing content,-,-,SPI
Week-8,180217-004264,17-Feb-18,Journal,78913099,International Journal of Distributed Sensor Networks,J,E-Flow Sage Publications,-,2018,14,2,Article,Normalized amplitude of channel state information: The robust parameter for indoor localization in wireless sensor networks,Single Article missing,Missing content,-,-,SPI
Week-8,180217-005014,17-Feb-18,Proceeding,78865399,WIT Transactions on the Built Environment,P,E-flow WITPress,-,2018,174,-,Issue,-,Whole issue missing,Missing content,-,-,SPI
Week-8,180219-002854,19-Feb-18,Journal,661922422,International Journal of Engineering and Technology(UAE),J,Science Publishing Corporation Inc,-,2018,7,1.7,Article,Location based security architecture evaluated using ATAM,Single Article missing,Missing content,-,-,Thomson Digital
Week-8,180219-002854,19-Feb-18,Journal,661922422,International Journal of Engineering and Technology(UAE),J,Science Publishing Corporation Inc,-,2018,7,1.7,Article,Aneffective cloud parcelling in a load balancing model,Single Article missing,Missing content,-,-,Thomson Digital
Week-8,180219-003778,19-Feb-18,Journal,661922422,International Journal of Engineering and Technology(UAE),J,Science Publishing Corporation Inc,-,2018,7,1.7,Article,Predicting implicit search behaviors using log analysis,Single Article missing,Missing content,-,-,Thomson Digital
Week-8,180219-003778,19-Feb-18,Journal,661922422,International Journal of Engineering and Technology(UAE),J,Science Publishing Corporation Inc,-,2018,7,1.7,Article,Smart health monitoring system based on internet of things with big data analytics and wireless networks,Single Article missing,Missing content,-,-,Thomson Digital
Week-8,180219-007447,19-Feb-18,Journal,79501599,Hystrix,J,Associazione Teriologica Italiana onlus,-,2017,28,2,Article,Habitat selection of European badger Meles meles in a highly fragmented forest landscape in northern Italy: the importance of hedgerows and agro-forestry systems,Single Article missing,Missing content,-,-,SPI
Week-8,180216-001533,16-Feb-18,Journal,77260799,Monthly Weather Review,J,American Meteorological Society,-,1976,104,2,Issue,-,Whole issue missing,Missing content,-,-,Thomson Digital
Week-8,180219-010622,19-Feb-18,Journal,76446299,Journal of Food Quality,J,E-Flow Hindawi Publishing,-,2017,2017,-,Article,Natural Preservatives to Improve Food Quality and Safety,Single Article missing,Missing content,-,-,Innodata Isogen Inc
