Week,DPR no.,Report Date,Medium,Source ID ,Source title ,Source type,Content provider,No. of Correction,Pub year,Volume ,Issue,Article/Iss,Article title,Correction Field,Correction Type,Sub KPI,Precision/Recall,CAR Supplier
Week-18,180430-002421,30-Apr-18,Journal,664439326,Iranian Journal of Catalysis,J,Islamic Azad University,-,2017,7,2,Article,None-platinum electrode catalysts and membranes for highly efficient and inexpensive H2 production in microbial electrolysis cells (MECs): A review,Single Article missing,Missing content,-,-,Thomson Digital
Week-18,180429-002097,29-Apr-18,Journal,76291499,Critical Care Medicine,J,E-flow Lippincott Williams and Wilkins,-,2018,46,2,Article,Association of Driving Pressure With Mortality Among Ventilated Patients With Acute Respiratory Distress Syndrome: A Systematic Review and Meta-Analysis*,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180429-001930,29-Apr-18,Journal,79155699,International Journal of Fertility and Sterility,J,Royan Institute (ACECR),-,2018,12,2,Issue,-,Whole issue missing,Missing content,-,-,SPI
Week-18,180429-001125,29-Apr-18,Journal,79153699,International Journal of Applied Business and Economic Research,J,Serials Publications,-,2017,15,25,Article,The Impact of Integrating Modern Technology in the law Curriculum as an Effective Teaching Strategy in Higher Education,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180430-001733,30-Apr-18,Journal,79608899,Energies,J,MDPI AG,-,2018,11,4,Article,Influence of Fracture Heterogeneity Using Linear Congruential Generator (LCG) on the Thermal Front Propagation in a Single Geothermal Fracture-Rock  Matrix System,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180430-003408,30-Apr-18,Trade Journal,77621499,Chemical Engineering Progress,D,American Institute of Chemical Engineers,-,2018,114,2,Article,Combine Dimensional Analysis with Educated Guessing ,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180430-005076,30-Apr-18,Journal,259445699,Nature Communications,J,E-flow Nature Publishing Group,-,2017,8,1,Article,Mineral surface chemistry control for origin of prebiotic peptides,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180430-006480,30-Apr-18,Journal,76389399,Hypertension,J,E-flow Lippincott Williams and Wilkins,-,2018,71,4,Article,Adrenalectomy Lowers Incident Atrial Fibrillation in Primary Aldosteronism Patients at Long Term,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180430-001397,30-Apr-18,Journal,79041599,Sains Malaysiana,J,Penerbit Universiti Kebangsaan Malaysia,-,2017,46,12,Article,"Penemuan Zon Himpunan Pseudoalbaillella globosa (Radiolaria) di Pos Blau, Baratdaya Kelantan, Semenanjung Malaysia dan Implikasinya terhadap Biostratigrafi Radiolaria",Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180430-009630,30-Apr-18,Journal,76912199,Human Reproduction Update,J,E-flow Oxford University Press,-,2018,24,3,Issue,-,Whole issue missing,Missing content,-,-,Thomson Digital
Week-18,180430-004110,30-Apr-18,Journal,78122099,Chinese Annals of Mathematics. Series B,J,E-Flow Springer,-,2018,39,3,Article,Asymptotic Derivation of a Linear Plate Model for Soft Ferromagnetic Materials,Single Article missing,Missing content,-,-,Spi
Week-18,180429-003545,29-Apr-18,Book series,77672899,Geological Society Special Publication,K,E-flow Geological Society of London,-,2017,439,-,Article,Myths about normal faulting,Single Article missing,Missing content,-,-,Thomson Digital
Week-18,180430-004863,30-Apr-18,Journal,295802099,International Journal of Applied Engineering Research,J,Research India Publications,-,2017,12,23,Article,Physical and Chemical impacts on Bituminous core samples under Thermobaric conditions on a deposit in South Western Nigeria,Single Article missing,Missing content,-,-,Spi
Week-18,180430-001274,30-Apr-18,Journal,79628999,Journal of Engineering and Applied Sciences,J,Medwell Journals,-,2017,12,22,Article,Performance Analysis of Photovoltaic Thermal (PVT) with and Without ?-Groove Collector,Single Article missing,Missing content,-,-,Thomson Digital
Week-18,180430-000626,30-Apr-18,Journal,641122743,International Journal of Supply Chain Management,J,ExcelingTech,-,2017,6,2,Article,Public Private Partnership (PPP) Project Performance in Malaysia: Identification of Issues and Challenges,Single Article missing,Missing content,-,-,Thomson Digital
Week-18,180430-007310,30-Apr-18,Journal,659777253,Monitoring Obshchestvennogo Mneniya: Ekonomichekie i Sotsial'nye Peremeny,J,"Russian Public Opinion Research Center, VCIOM",-,2018,144,2,Issue,-,Whole issue missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180429-003553,29-Apr-18,Journal,907112099,ACS Earth and Space Chemistry,J,E-flow ACS (American Chemical Society),-,2017,1,8,Article,Effects of Pressure on Model Compounds of Meteorite Organic Matter,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180501-002403,1-May-18,Journal,278970599,Remote Sensing,J,MDPI AG,-,2017,9,7,Article,Assessment of GPM and TRMM Precipitation Products over Singapore,Single Article missing,Missing content,-,-,Thomson Digital
Week-18,180501-005133,1-May-18,Journal,78864799,International Journal of Sustainable Development and Planning,J,E-flow WITPress,-,2018,13,4,Issue,-,Whole issue missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180501-005133,1-May-18,Journal,78864799,International Journal of Sustainable Development and Planning,J,E-flow WITPress,-,2010,5,4,Article,RECLAMATION OF DERELICT INDUSTRIAL LAND IN PORTUGAL: GREENING IS NOT ENOUGH,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180501-005682,1-May-18,Journal,294965099,Telkomnika (Telecommunication Computing Electronics and Control),J,Universitas Ahmad Dahlan,-,2018,16,3,Article,Three Dimensional Animation of How to Breed Rabbit,Single Article missing,Missing content,-,-,Thomson Digital
Week-18,180501-005996,1-May-18,Journal,77760899,Journal of Fluid Mechanics,J,E-flow Cambridge University Press,-,2018,841,-,Article,Path oscillations and enhanced drag of light rising spheres,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180501-005536,1-May-18,Journal,259429999,Journal of Urban and Environmental Engineering,J,Universidade Federal da Paraiba,-,2017,11,1,Article,CORRELATION ANALYSIS OF DRIVING CONDITIONS AND ON-ROAD EMISSIONS TRENDS FOR VEHICLES,Single Article missing,Missing content,-,-,Spi
Week-18,180501-002728,1-May-18,Journal,78971299,"IET Generation, Transmission and Distribution",J,E-flow IET,-,2018,12,1,Issue,-,Whole issue missing,Missing content,-,-,Thomson Digital
Week-18,180501-010048,1-May-18,Journal,79785099,Tropical Journal of Pharmaceutical Research,J,Univ of Benin,-,2018,17,4,Issue,-,Whole issue missing,Missing content,-,-,Spi
Week-18,180501-008774,1-May-18,Journal,661922422,International Journal of Engineering and Technology(UAE),J,Science Publishing Corporation Inc,-,2018,7,-,Article,"Interpretation of the Meaning of Mosque Architecture : A Case Study Mosque 99 Cahaya in Lampung, Sumatera Island, Indonesia",Single Article missing,Missing content,-,-,Thomson Digital
Week-18,180501-008774,1-May-18,Journal,661922422,International Journal of Engineering and Technology(UAE),J,Science Publishing Corporation Inc,-,2018,7,-,Article,Hesitant Fuzzy Linguistic Term Sets with Fuzzy Grid Partition in Determining the Best Lecturer,Single Article missing,Missing content,-,-,Thomson Digital
Week-18,180501-003398,1-May-18,Journal,79933499,Pharmacognosy Journal,J,EManuscript Technologies,-,2018,10,2,Article,High Antioxidant and Phenolic Contents Related to Antibacterial Activity against Gastrointestinal Pathogenic Bacteria of Some Thai Medicinal Plants,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180501-006869,1-May-18,Journal,77955099,Iranian Biomedical Journal,J,Pasteur Institute of Iran,-,2018,22,4,Article,Development of New Recombinant DgK Antigen for Diagnosis of Dirofilaria immitis Infections in Dogs Using ELISA Technique and Its Comparison to Molecular Methods,Single Article missing,Missing content,-,-,Spi
Week-18,180430-001382,30-Apr-18,Journal,756590109,Molecular Systems Design and Engineering,J,E-Flow Royal Society of Chemistry,-,2017,2,4,Article,Star-shaped ?-gelators based on oxadiazole and thiadiazoles: a structure–property correlation,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180502-004337,2-May-18,Journal,312197899,Journal of Nutrition and Metabolism,J,E-Flow Hindawi Publishing,-,2018,2018,-,Article,Snacking Behaviour and Its Determinants among College-Going Students in Coastal South India,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180502-004982,2-May-18,Journal,76350299,Environmental Science and Technology,J,E-flow ACS (American Chemical Society),-,2017,51,21,Article,Unravelling Contaminants in the Anthropocene Using Statistical Analysis of Liquid Chromatography?High-Resolution Mass Spectrometry Nontarget Screening Data Recorded in Lake Sediments,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180502-007626,2-May-18,Journal,329988099,International Journal of Power Electronics and Drive Systems,J,Institute of Advanced Engineering and Science,-,2018,9,2,Issue,-,Whole issue missing,Missing content,-,-,SPI
Week-18,180502-007234,2-May-18,Journal,79614999,Asian Journal of Scientific Research,J,Asian Network for Scientific Information,-,2009,2,2,Article,The Study of Properties of WC-Based and W-Based Composites Fabricated by Infiltration with Liquid Cu-Mn Binder,Single Article missing,Missing content,-,-,Thomson Digital
Week-18,180502-004333,2-May-18,Journal,77804999,Neurological Sciences,J,E-Flow Springer,-,2018,39,5,Article,Benton visual form discrimination test in healthy children: normative data and qualitative analysis,Single Article missing,Missing content,-,-,SPI
Week-18,180502-001938,2-May-18,Journal,76527199,Nature,J,E-flow Nature Publishing Group,-,2001,412,6842,Article,Correction: The role of interleukin-1 polymorphisms in the pathogenesis of gastric cancer,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180502-001832,2-May-18,Journal,638465107,"International Journal of Nutrition, Pharmacology, Neurological Diseases",J,E-Flow Medknow Publications,-,2018,8,2,Issue,-,Whole issue missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180502-007563,2-May-18,Journal,667310215,Plastic and Reconstructive Surgery - Global Open,J,E-flow Lippincott Williams and Wilkins,-,2018,6,3,Article,Bilateral Sciatic Neuropathy following Gluteal Augmentation With Autologous Fat Grafting,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180502-008080,2-May-18,Journal,77407299,International Journal of Applied Electromagnetics and Mechanics,J,E-flow IOS Press,-,2018,56,-,Article,Geometry optimization for a class of switched-reluctance motors: A bi-objective approach,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180502-001805,2-May-18,Journal,908891739,Journal of Advanced Research in Fluid Mechanics and Thermal Sciences,J,Penerbit Akademia Baru,-,2018,43,1,Article,Numerical Study of the Entrance Effects in an Oscillatory Flow of a Standing-Wave Thermoacoustics,Single Article missing,Missing content,-,-,Thomson Digital
Week-18,180502-002017,2-May-18,Journal,78648699,Anti-Cancer Agents in Medicinal Chemistry,J,Web Portal Bentham Science Publishers Ltd,-,2018,18,1,Article,Effect of Number of Bifunctional Chelating Agents on the Pharmacokinetics and Immunoreactivity of 177Lu-labeled Rituximab: A Systemic Study,Single Article missing,Missing content,-,-,SPI
Week-18,180502-004867,2-May-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2017,9,-,Article,EFFICIENT SMART EMERGENCY RESPONSE SYSTEM FOR FIRE HAZARDS USING IOT,Single Article missing,Missing content,-,-,SPI
Week-18,180502-008252,2-May-18,Journal,77407299,International Journal of Applied Electromagnetics and Mechanics,J,E-flow IOS Press,-,2018,57,-,Issue,-,Whole issue missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180502-003793,2-May-18,Journal,76947199,Fresenius Environmental Bulletin,J,Parlar Scientific Publications,-,2018,27,5,Issue,-,Whole issue missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180502-003920,2-May-18,Journal,326660599,Problems and Perspectives in Management,J,LLC CPC Business Perspectives,-,2018,16,1,Article,Changes effectiveness assessment on the basis of sustainable development factor,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180502-009164,2-May-18,Journal,311981499,Landtechnik,J,Kuratorium fur Technik und Bauwesen in der Landwirtschaft e.V. (KTBL),-,2017,72,6,Article,Evaluation of different bedding materials for cubicles in dairy farm systems,Single Article missing,Missing content,-,-,Thomson Digital
Week-18,180502-011607,2-May-18,Journal,79608899,Energies,J,MDPI AG,-,2018,11,3,Article,Energy Benchmarking in Educational Buildings through Cluster Analysis of Energy Retrofitting,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180501-000085,1-May-18,Journal,78094299,Revista Mexicana de Fisica,J,Socieda Mexicana de Fisica,-,2007,53,1,Article,Time dependent quaritum harmonic oscillator subject to a sudden change of mass: continuous solution,Single Article missing,Missing content,-,-,Thomson Digital
Week-18,180502-007393,2-May-18,Journal,908891732,Journal of Achievements in Materials and Manufacturing Engineering,J,International OCSCO World Press,-,2018,86,2,Issue,-,Whole issue missing,Missing content,-,-,SPI
Week-18,180502-006284,2-May-18,Journal,79735799,Journal of E-Learning and Knowledge Society,J,Italian e-Learning Association,-,2018,14,1,Article,ADOPTING COGNITIVE COMPUTING SOLUTIONS IN HEALTHCARE,Single Article missing,Missing content,-,-,SPI
Week-18,180501-010399,1-May-18,Journal,77275999,Acta Technica CSAV (Ceskoslovensk Akademie Ved),J,E-Flow PDF Academy of Sciences of the Czech Republic,-,2018,63,2,Issue,-,Whole issue missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180501-010034,1-May-18,Journal,77831999,Hrvatske Vode,J,Hrvatske Vode,-,2018,26,103,Issue,-,Whole issue missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180502-004007,2-May-18,Journal,634575203,2D Materials,J,Web Portal IOP,-,2018,5,3,Article,Epitaxial growth of single-orientation high-quality MoS2 monolayers,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180502-003774,2-May-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2017,9,-,Article,ANALYSIS OF INFORMATION DIFFUSION MODELS IN SOCIAL NETWORKS,Single Article missing,Missing content,-,-,SPI
Week-18,180502-005413,2-May-18,Journal,259427899,International Journal of Pure and Applied Mathematics,J,Academic Press,-,2018,118,17SpecialIssue,Article,ATC ENHANCEMENT USING REACTIVE POWER FLOWS AND FACTS DEVICES,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180502-004058,2-May-18,Journal,326660599,Problems and Perspectives in Management,J,LLC CPC Business Perspectives,-,2018,16,2,Issue,-,Whole issue missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180502-006472,2-May-18,Journal,338356799,Jamba: Journal of Disaster Risk Studies,J,AOSIS OpenJournals Publishing AOSIS (Pty) Ltd,-,2018,10,1,Article,"An analysis of physical vulnerability to flash floods in the small mountainous watershed of Aceh Besar Regency, Aceh province, Indonesia",Single Article missing,Missing content,-,-,Thomson Digital
Week-18,180502-012005,2-May-18,Journal,78739199,Man in India,J,Serials Publications,-,2017,97,21,Article,Structure and Content of the Cognitive Discourse Space of Party-Government Construction in Kazakhstan in 20-30 Years of the 20th Century,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180502-012211,2-May-18,Journal,278970699,Revista Brasileirade Ciencias Agrarias,J,Universidade Federal Rural de Pernambuco,-,2017,12,4,Article,Trichoderma harzianum en pre-transplante aumenta el potencial agronómico del cultivo de piña,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180502-012665,2-May-18,Journal,78739199,Man in India,J,Serials Publications,-,2017,97,21,Article,Organization of Teaching Schoo lchildren Programming in the Contex of International Educational Cluster,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180502-009711,2-May-18,Journal,666635904,Physical Review Fluids,J,Web Portal American Physical Society,-,2018,3,4,Issue,-,Whole issue missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180502-011931,2-May-18,Journal,79628999,Journal of Engineering and Applied Sciences,J,Medwell Journals,-,2017,12,1,Article,The introduction of information technology in the modern media environment,Single Article missing,Missing content,-,-,Thomson Digital
Week-18,180502-007724,2-May-18,Journal,661922422,International Journal of Engineering and Technology(UAE),J,Science Publishing Corporation Inc,-,2018,7,1.7SpecialIssue7,Article,A mechanism for identifying the guilt agent in a network us-ing vector quantization and skew Gaussian distribution,Single Article missing,Missing content,-,-,Thomson Digital
Week-18,180502-001330,2-May-18,Journal,661922422,International Journal of Engineering and Technology(UAE),J,Science Publishing Corporation Inc,-,2018,7,2.24SpecialIssue24,Article,A Computational Approach of Highly Secure Hash Algorithm for Color Image Steganography Using Edge Detection and Honey Encryption Algorithm,Single Article missing,Missing content,-,-,Thomson Digital
Week-18,180501-007281,1-May-18,Journal,349125999,Media Watch,J,E-flow PDF Media Watch,-,2018,9,2,Issue,-,Whole issue missing,Missing content,-,-,SPI
Week-18,180501-007394,1-May-18,Journal,349125999,Media Watch,J,E-flow PDF Media Watch,-,2018,9,2,Article,Political Activity of Russians: Current Trends and Resources of Media Influence,Single Article missing,Missing content,-,-,SPI
Week-18,180501-009377,1-May-18,Journal,77072999,Arctic Anthropology,J,University of Wisconsin Press,-,2017,54,2,Issue,-,Whole issue missing,Missing content,-,-,Thomson Digital
Week-18,180501-003166,1-May-18,Journal,295802099,International Journal of Applied Engineering Research,J,Research India Publications,-,2015,10,33SpecialIssue,Article,Prevent the Traffic in P2P Networks using Decision Learning Algorithm,Single Article missing,Missing content,-,-,SPI
Week-18,180501-003178,1-May-18,Journal,295802099,International Journal of Applied Engineering Research,J,Research India Publications,-,2015,10,4SpecialIssue,Article,To Manage Traffic In P2P Networks Using Expectation–Maximization Approaches Over Video-On Demand Services,Single Article missing,Missing content,-,-,SPI
Week-18,180501-003258,1-May-18,Journal,294966099,International Journal of Control and Automation,J,E-Flow PDF Science and Engineering Research Support Society,-,2018,11,4,Issue,-,Whole issue missing,Missing content,-,-,Thomson Digital
Week-18,180501-003360,1-May-18,Journal,76947199,Fresenius Environmental Bulletin,J,Parlar Scientific Publications,-,2018,27,5A,Article,"BENEFICIAL AND POTENT EFFECT OF OLIVE LEAVES EXTRACT ON HYPERGLYCEMIC STATE, KIDNEY AND LIVER FUNCTION IN STZ-INDUCED TYPE 2 DIABETES  MELLITUS",Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180501-004071,1-May-18,Journal,76224199,Analytical Chemistry,J,E-flow ACS (American Chemical Society),-,2017,89,21,Article,Nanoscale Structural Switching of Plasmonic Nanograin Layers on Hydrogel Colloidal Monolayers for Highly Sensitive and Dynamic SERS in Water with Areal Signal Reproducibility,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180430-007140,30-Apr-18,Journal,79116899,TOP,J,E-Flow Springer,-,1996,4,2,Article,Approximate Algorithms for the PllCm x Problem,Single Article missing,Missing content,-,-,SPI
Week-18,180430-006833,30-Apr-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2018,10,2SpecialIssue,Article,Prediction of Chronic Kidney Disease using Machine Learning technique,Single Article missing,Missing content,-,-,SPI
Week-18,180430-006833,30-Apr-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2018,10,2SpecialIssue,Article,A Comparative Study on Imbalanced Malaria Disease Diagnosis using Machine Learning Techniques,Single Article missing,Missing content,-,-,SPI
Week-18,180430-003390,30-Apr-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2017,9,5,Article,DESIGN AND IMPLEMENTATION OF ENERGY STORAGE SYSTEM BY USING CONVERTERS AND RENEWABLE ENERGY SOURCE,Single Article missing,Missing content,-,-,SPI
Week-18,180430-003390,30-Apr-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2017,9,2,Article,ENERGY CONSERVATION STRATEGIES OF A SPINNING MILL,Single Article missing,Missing content,-,-,SPI
Week-18,180430-003390,30-Apr-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2017,9,1,Article,"MODELLING, SIMULATION AND ANALYSIS OF PERFORMANCE CHARACTERISTICS OF AN AIR BREATHING FUEL CELL ",Single Article missing,Missing content,-,-,SPI
Week-18,180430-003390,30-Apr-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2017,9,1,Article,RENEWABLE ENERGY INTEGRATED HIGH GAIN DC-DC CONVERTER WITH MULTILEVEL INVERTER FOR WATER PUMPING APPLICATIONS,Single Article missing,Missing content,-,-,SPI
Week-18,180430-007471,30-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,EFFECT OF TQM PRACTICES IN LARGE AND SMALL MEDIUM ELECTRONIC COMPANIES IN TAMIL NADU,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180430-008625,30-Apr-18,Journal,667310199,ACS Omega,J,E-flow ACS (American Chemical Society),-,2016,1,6,Article,Field-Controlled Charge Separation in a Conductive Matrix at the Single-Molecule Level: Toward Controlling Single-Molecule Fluorescence Intermittency,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180430-012154,30-Apr-18,Journal,273004599,BMJ Open,J,E-flow BMJ Publishing Group,-,2017,7,11,Article,"Viability testing and transplantation of marginal livers (VITTAL) using normothermic machine perfusion: study  protocol for an open-label, nonrandomised,  prospective, singlearm trial",Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-18,180428-005336,28-Apr-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2017,2017,3SpecialIssue,Article,Pelvic Bone Fracture Detection Using BPNN,Single Article missing,Missing content,-,-,Spi
Week-18,180428-005356,28-Apr-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2017,2017,3SpecialIssue,Article,Impulsive Buying Behavior on Online Shopping-A Study with Specific Reference to Coimbatore City,Single Article missing,Missing content,-,-,Spi
Week-18,180428-005453,28-Apr-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2017,2017,3SpecialIssue,Article,A Study on Customers Satisfaction: With Special Reference to Mobile Network Users in Coimbatore City,Single Article missing,Missing content,-,-,Spi
Week-18,180428-005424,28-Apr-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2017,2017,17SpecialIssue,Article,DESIGN OF RECONFIGURABLE UWB FILTENNA WITH BANDNOTCH CHARACTERISTICS,Single Article missing,Missing content,-,-,Spi
Week-18,180428-002898,28-Apr-18,Journal,79919199,Asian Journal of Pharmaceutical and Clinical Research,J,Innovare Academics Sciences Pvt. Ltd,-,2018,11,1SpecialIssue,Issue,-,Whole issue missing,Missing content,-,-,Spi
